Time,aggregate
2011-04-22 09:26:00,88.0
2011-04-22 09:27:00,81.0
2011-04-22 09:28:00,85.0
2011-04-22 09:29:00,90.0
2011-04-22 09:30:00,85.0
2011-04-22 09:31:00,91.0
2011-04-22 09:32:00,85.0
2011-04-22 09:33:00,85.0
2011-04-22 09:34:00,88.0
2011-04-22 09:35:00,82.0
2011-04-22 09:36:00,82.0
2011-04-22 09:37:00,83.0
2011-04-22 09:38:00,89.0
2011-04-22 09:39:00,78.0
2011-04-22 09:40:00,88.0
2011-04-22 09:41:00,85.0
2011-04-22 09:42:00,84.0
2011-04-22 09:43:00,94.0
2011-04-22 09:44:00,81.0
2011-04-22 09:45:00,94.0
2011-04-22 09:46:00,91.0
2011-04-22 09:47:00,90.0
2011-04-22 09:48:00,88.0
2011-04-22 09:49:00,1371.0
2011-04-22 09:50:00,240.0
2011-04-22 09:51:00,269.0
2011-04-22 09:52:00,223.0
2011-04-22 09:53:00,227.0
2011-04-22 09:54:00,217.0
2011-04-22 09:55:00,218.0
2011-04-22 09:56:00,218.0
2011-04-22 09:57:00,224.0
2011-04-22 09:58:00,227.0
2011-04-22 09:59:00,220.0
2011-04-22 10:00:00,211.0
2011-04-22 10:01:00,216.0
2011-04-22 10:02:00,219.0
2011-04-22 10:03:00,209.0
2011-04-22 10:04:00,212.0
2011-04-22 10:05:00,220.0
2011-04-22 10:06:00,214.0
2011-04-22 10:07:00,82.0
2011-04-22 10:08:00,89.0
2011-04-22 10:09:00,85.0
2011-04-22 10:10:00,87.0
2011-04-22 10:11:00,82.0
2011-04-22 10:12:00,83.0
2011-04-22 10:13:00,86.0
2011-04-22 10:14:00,79.0
2011-04-22 10:15:00,80.0
2011-04-22 10:16:00,87.0
2011-04-22 10:17:00,96.0
2011-04-22 10:18:00,90.0
2011-04-22 10:19:00,84.0
2011-04-22 10:20:00,81.0
2011-04-22 10:21:00,82.0
2011-04-22 10:22:00,82.0
2011-04-22 10:23:00,87.0
2011-04-22 10:24:00,83.0
2011-04-22 10:25:00,86.0
2011-04-22 10:26:00,83.0
2011-04-22 10:27:00,79.0
2011-04-22 10:28:00,85.0
2011-04-22 10:29:00,88.0
2011-04-22 10:30:00,80.0
2011-04-22 10:31:00,85.0
2011-04-22 10:32:00,82.0
2011-04-22 10:33:00,85.0
2011-04-22 10:34:00,81.0
2011-04-22 10:35:00,91.0
2011-04-22 10:36:00,80.0
2011-04-22 10:37:00,88.0
2011-04-22 10:38:00,96.0
2011-04-22 10:39:00,82.0
2011-04-22 10:40:00,88.0
2011-04-22 10:41:00,90.0
2011-04-22 10:42:00,82.0
2011-04-22 10:43:00,81.0
2011-04-22 10:44:00,96.0
2011-04-22 10:45:00,82.0
2011-04-22 10:46:00,87.0
2011-04-22 10:47:00,80.0
2011-04-22 10:48:00,81.0
2011-04-22 10:49:00,89.0
2011-04-22 10:50:00,80.0
2011-04-22 10:51:00,246.0
2011-04-22 10:52:00,239.0
2011-04-22 10:53:00,224.0
2011-04-22 10:54:00,221.0
2011-04-22 10:55:00,220.0
2011-04-22 10:56:00,223.0
2011-04-22 10:57:00,226.0
2011-04-22 10:58:00,216.0
2011-04-22 10:59:00,654.0
2011-04-22 11:00:00,451.0
2011-04-22 11:01:00,422.0
2011-04-22 11:02:00,420.0
2011-04-22 11:03:00,413.0
2011-04-22 11:04:00,407.0
2011-04-22 11:05:00,407.0
2011-04-22 11:06:00,413.0
2011-04-22 11:07:00,217.0
2011-04-22 11:08:00,227.0
2011-04-22 11:09:00,83.0
2011-04-22 11:10:00,92.0
2011-04-22 11:11:00,82.0
2011-04-22 11:12:00,86.0
2011-04-22 11:13:00,87.0
2011-04-22 11:14:00,81.0
2011-04-22 11:15:00,91.0
2011-04-22 11:16:00,92.0
2011-04-22 11:17:00,93.0
2011-04-22 11:18:00,84.0
2011-04-22 11:19:00,81.0
2011-04-22 11:20:00,88.0
2011-04-22 11:21:00,85.0
2011-04-22 11:22:00,80.0
2011-04-22 11:23:00,89.0
2011-04-22 11:24:00,80.0
2011-04-22 11:25:00,83.0
2011-04-22 11:26:00,84.0
2011-04-22 11:27:00,86.0
2011-04-22 11:28:00,90.0
2011-04-22 11:29:00,89.0
2011-04-22 11:30:00,281.0
2011-04-22 11:31:00,625.0
2011-04-22 11:32:00,840.0
2011-04-22 11:33:00,580.0
2011-04-22 11:34:00,572.0
2011-04-22 11:35:00,565.0
2011-04-22 11:36:00,566.0
2011-04-22 11:37:00,560.0
2011-04-22 11:38:00,571.0
2011-04-22 11:39:00,598.0
2011-04-22 11:40:00,556.0
2011-04-22 11:41:00,563.0
2011-04-22 11:42:00,552.0
2011-04-22 11:43:00,559.0
2011-04-22 11:44:00,544.0
2011-04-22 11:45:00,483.0
2011-04-22 11:46:00,89.0
2011-04-22 11:47:00,80.0
2011-04-22 11:48:00,274.0
2011-04-22 11:49:00,614.0
2011-04-22 11:50:00,671.0
2011-04-22 11:51:00,562.0
2011-04-22 11:52:00,566.0
2011-04-22 11:53:00,727.0
2011-04-22 11:54:00,710.0
2011-04-22 11:55:00,694.0
2011-04-22 11:56:00,700.0
2011-04-22 11:57:00,698.0
2011-04-22 11:58:00,694.0
2011-04-22 11:59:00,684.0
2011-04-22 12:00:00,626.0
2011-04-22 12:01:00,227.0
2011-04-22 12:02:00,226.0
2011-04-22 12:03:00,402.0
2011-04-22 12:04:00,753.0
2011-04-22 12:05:00,969.0
2011-04-22 12:06:00,700.0
2011-04-22 12:07:00,690.0
2011-04-22 12:08:00,690.0
2011-04-22 12:09:00,699.0
2011-04-22 12:10:00,699.0
2011-04-22 12:11:00,90.0
2011-04-22 12:12:00,88.0
2011-04-22 12:13:00,267.0
2011-04-22 12:14:00,617.0
2011-04-22 12:15:00,801.0
2011-04-22 12:16:00,563.0
2011-04-22 12:17:00,580.0
2011-04-22 12:18:00,566.0
2011-04-22 12:19:00,557.0
2011-04-22 12:20:00,544.0
2011-04-22 12:21:00,490.0
2011-04-22 12:22:00,90.0
2011-04-22 12:23:00,97.0
2011-04-22 12:24:00,269.0
2011-04-22 12:25:00,613.0
2011-04-22 12:26:00,831.0
2011-04-22 12:27:00,561.0
2011-04-22 12:28:00,564.0
2011-04-22 12:29:00,564.0
2011-04-22 12:30:00,540.0
2011-04-22 12:31:00,485.0
2011-04-22 12:32:00,86.0
2011-04-22 12:33:00,87.0
2011-04-22 12:34:00,86.0
2011-04-22 12:35:00,86.0
2011-04-22 12:36:00,283.0
2011-04-22 12:37:00,637.0
2011-04-22 12:38:00,786.0
2011-04-22 12:39:00,583.0
2011-04-22 12:40:00,585.0
2011-04-22 12:41:00,583.0
2011-04-22 12:42:00,564.0
2011-04-22 12:43:00,1248.0
2011-04-22 12:44:00,421.0
2011-04-22 12:45:00,416.0
2011-04-22 12:46:00,425.0
2011-04-22 12:47:00,418.0
2011-04-22 12:48:00,604.0
2011-04-22 12:49:00,957.0
2011-04-22 12:50:00,1056.0
2011-04-22 12:51:00,787.0
2011-04-22 12:52:00,787.0
2011-04-22 12:53:00,775.0
2011-04-22 12:54:00,2381.0
2011-04-22 12:55:00,885.0
2011-04-22 12:56:00,460.0
2011-04-22 12:57:00,285.0
2011-04-22 12:58:00,251.0
2011-04-22 12:59:00,241.0
2011-04-22 13:00:00,248.0
2011-04-22 13:01:00,236.0
2011-04-22 13:02:00,288.0
2011-04-22 13:03:00,235.0
2011-04-22 13:04:00,244.0
2011-04-22 13:05:00,246.0
2011-04-22 13:06:00,240.0
2011-04-22 13:07:00,223.0
2011-04-22 13:08:00,243.0
2011-04-22 13:09:00,241.0
2011-04-22 13:10:00,271.0
2011-04-22 13:11:00,274.0
2011-04-22 13:12:00,264.0
2011-04-22 13:13:00,203.0
2011-04-22 13:14:00,141.0
2011-04-22 13:15:00,150.0
2011-04-22 13:16:00,282.0
2011-04-22 13:17:00,1599.0
2011-04-22 13:18:00,1548.0
2011-04-22 13:19:00,1471.0
2011-04-22 13:20:00,1473.0
2011-04-22 13:21:00,1465.0
2011-04-22 13:22:00,1465.0
2011-04-22 13:23:00,1518.0
2011-04-22 13:24:00,1460.0
2011-04-22 13:25:00,1457.0
2011-04-22 13:26:00,1501.0
2011-04-22 13:27:00,1489.0
2011-04-22 13:28:00,1501.0
2011-04-22 13:29:00,1507.0
2011-04-22 13:30:00,1486.0
2011-04-22 13:31:00,1495.0
2011-04-22 13:32:00,1515.0
2011-04-22 13:33:00,266.0
2011-04-22 13:34:00,329.0
2011-04-22 13:35:00,159.0
2011-04-22 13:36:00,247.0
2011-04-22 13:37:00,252.0
2011-04-22 13:38:00,239.0
2011-04-22 13:39:00,250.0
2011-04-22 13:40:00,132.0
2011-04-22 13:41:00,230.0
2011-04-22 13:42:00,1464.0
2011-04-22 13:43:00,1461.0
2011-04-22 13:44:00,1441.0
2011-04-22 13:45:00,1473.0
2011-04-22 13:46:00,1461.0
2011-04-22 13:47:00,1447.0
2011-04-22 13:48:00,1437.0
2011-04-22 13:49:00,1436.0
2011-04-22 13:50:00,1455.0
2011-04-22 13:51:00,1449.0
2011-04-22 13:52:00,1600.0
2011-04-22 13:53:00,1578.0
2011-04-22 13:54:00,1550.0
2011-04-22 13:55:00,1538.0
2011-04-22 13:56:00,1562.0
2011-04-22 13:57:00,1549.0
2011-04-22 13:58:00,1124.0
2011-04-22 13:59:00,657.0
2011-04-22 14:00:00,423.0
2011-04-22 14:01:00,420.0
2011-04-22 14:02:00,563.0
2011-04-22 14:03:00,570.0
2011-04-22 14:04:00,457.0
2011-04-22 14:05:00,448.0
2011-04-22 14:06:00,241.0
2011-04-22 14:07:00,252.0
2011-04-22 14:08:00,245.0
2011-04-22 14:09:00,246.0
2011-04-22 14:10:00,212.0
2011-04-22 14:11:00,130.0
2011-04-22 14:12:00,94.0
2011-04-22 14:13:00,142.0
2011-04-22 14:14:00,142.0
2011-04-22 14:15:00,128.0
2011-04-22 14:16:00,140.0
2011-04-22 14:17:00,109.0
2011-04-22 14:18:00,101.0
2011-04-22 14:19:00,112.0
2011-04-22 14:20:00,104.0
2011-04-22 14:21:00,100.0
2011-04-22 14:22:00,103.0
2011-04-22 14:23:00,100.0
2011-04-22 14:24:00,108.0
2011-04-22 14:25:00,114.0
2011-04-22 14:26:00,124.0
2011-04-22 14:27:00,117.0
2011-04-22 14:28:00,99.0
2011-04-22 14:29:00,105.0
2011-04-22 14:30:00,102.0
2011-04-22 14:31:00,115.0
2011-04-22 14:32:00,123.0
2011-04-22 14:33:00,118.0
2011-04-22 14:34:00,96.0
2011-04-22 14:35:00,100.0
2011-04-22 14:36:00,280.0
2011-04-22 14:37:00,259.0
2011-04-22 14:38:00,237.0
2011-04-22 14:39:00,229.0
2011-04-22 14:40:00,234.0
2011-04-22 14:41:00,1079.0
2011-04-22 14:42:00,235.0
2011-04-22 14:43:00,2239.0
2011-04-22 14:44:00,2247.0
2011-04-22 14:45:00,248.0
2011-04-22 14:46:00,270.0
2011-04-22 14:47:00,277.0
2011-04-22 14:48:00,263.0
2011-04-22 14:49:00,251.0
2011-04-22 14:50:00,259.0
2011-04-22 14:51:00,246.0
2011-04-22 14:52:00,257.0
2011-04-22 14:53:00,262.0
2011-04-22 14:54:00,254.0
2011-04-22 14:55:00,253.0
2011-04-22 14:56:00,250.0
2011-04-22 14:57:00,119.0
2011-04-22 14:58:00,125.0
2011-04-22 14:59:00,125.0
2011-04-22 15:00:00,119.0
2011-04-22 15:01:00,140.0
2011-04-22 15:02:00,138.0
2011-04-22 15:03:00,123.0
2011-04-22 15:04:00,130.0
2011-04-22 15:05:00,124.0
2011-04-22 15:06:00,114.0
2011-04-22 15:07:00,126.0
2011-04-22 15:08:00,141.0
2011-04-22 15:09:00,128.0
2011-04-22 15:10:00,125.0
2011-04-22 15:11:00,123.0
2011-04-22 15:12:00,137.0
2011-04-22 15:13:00,132.0
2011-04-22 15:14:00,122.0
2011-04-22 15:15:00,122.0
2011-04-22 15:16:00,138.0
2011-04-22 15:17:00,130.0
2011-04-22 15:18:00,123.0
2011-04-22 15:19:00,116.0
2011-04-22 15:20:00,121.0
2011-04-22 15:21:00,123.0
2011-04-22 15:22:00,134.0
2011-04-22 15:23:00,121.0
2011-04-22 15:24:00,139.0
2011-04-22 15:25:00,137.0
2011-04-22 15:26:00,132.0
2011-04-22 15:27:00,121.0
2011-04-22 15:28:00,116.0
2011-04-22 15:29:00,131.0
2011-04-22 15:30:00,119.0
2011-04-22 15:31:00,123.0
2011-04-22 15:32:00,106.0
2011-04-22 15:33:00,123.0
2011-04-22 15:34:00,124.0
2011-04-22 15:35:00,125.0
2011-04-22 15:36:00,128.0
2011-04-22 15:37:00,134.0
2011-04-22 15:38:00,119.0
2011-04-22 15:39:00,138.0
2011-04-22 15:40:00,278.0
2011-04-22 15:41:00,265.0
2011-04-22 15:42:00,238.0
2011-04-22 15:43:00,237.0
2011-04-22 15:44:00,247.0
2011-04-22 15:45:00,243.0
2011-04-22 15:46:00,349.0
2011-04-22 15:47:00,870.0
2011-04-22 15:48:00,1093.0
2011-04-22 15:49:00,827.0
2011-04-22 15:50:00,817.0
2011-04-22 15:51:00,801.0
2011-04-22 15:52:00,804.0
2011-04-22 15:53:00,793.0
2011-04-22 15:54:00,784.0
2011-04-22 15:55:00,702.0
2011-04-22 15:56:00,700.0
2011-04-22 15:57:00,737.0
2011-04-22 15:58:00,706.0
2011-04-22 15:59:00,709.0
2011-04-22 16:00:00,579.0
2011-04-22 16:01:00,566.0
2011-04-22 16:02:00,581.0
2011-04-22 16:03:00,551.0
2011-04-22 16:04:00,509.0
2011-04-22 16:05:00,95.0
2011-04-22 16:06:00,94.0
2011-04-22 16:07:00,94.0
2011-04-22 16:08:00,94.0
2011-04-22 16:09:00,104.0
2011-04-22 16:10:00,95.0
2011-04-22 16:11:00,98.0
2011-04-22 16:12:00,284.0
2011-04-22 16:13:00,635.0
2011-04-22 16:14:00,862.0
2011-04-22 16:15:00,584.0
2011-04-22 16:16:00,580.0
2011-04-22 16:17:00,574.0
2011-04-22 16:18:00,573.0
2011-04-22 16:19:00,570.0
2011-04-22 16:20:00,507.0
2011-04-22 16:21:00,104.0
2011-04-22 16:22:00,94.0
2011-04-22 16:23:00,104.0
2011-04-22 16:24:00,288.0
2011-04-22 16:25:00,640.0
2011-04-22 16:26:00,871.0
2011-04-22 16:27:00,570.0
2011-04-22 16:28:00,572.0
2011-04-22 16:29:00,574.0
2011-04-22 16:30:00,555.0
2011-04-22 16:31:00,505.0
2011-04-22 16:32:00,93.0
2011-04-22 16:33:00,121.0
2011-04-22 16:34:00,94.0
2011-04-22 16:35:00,98.0
2011-04-22 16:36:00,97.0
2011-04-22 16:37:00,96.0
2011-04-22 16:38:00,306.0
2011-04-22 16:39:00,634.0
2011-04-22 16:40:00,810.0
2011-04-22 16:41:00,584.0
2011-04-22 16:42:00,582.0
2011-04-22 16:43:00,734.0
2011-04-22 16:44:00,748.0
2011-04-22 16:45:00,640.0
2011-04-22 16:46:00,254.0
2011-04-22 16:47:00,244.0
2011-04-22 16:48:00,240.0
2011-04-22 16:49:00,230.0
2011-04-22 16:50:00,241.0
2011-04-22 16:51:00,248.0
2011-04-22 16:52:00,428.0
2011-04-22 16:53:00,774.0
2011-04-22 16:54:00,976.0
2011-04-22 16:55:00,700.0
2011-04-22 16:56:00,732.0
2011-04-22 16:57:00,700.0
2011-04-22 16:58:00,689.0
2011-04-22 16:59:00,632.0
2011-04-22 17:00:00,220.0
2011-04-22 17:01:00,226.0
2011-04-22 17:02:00,243.0
2011-04-22 17:03:00,115.0
2011-04-22 17:04:00,113.0
2011-04-22 17:05:00,99.0
2011-04-22 17:06:00,94.0
2011-04-22 17:07:00,111.0
2011-04-22 17:08:00,291.0
2011-04-22 17:09:00,643.0
2011-04-22 17:10:00,858.0
2011-04-22 17:11:00,580.0
2011-04-22 17:12:00,573.0
2011-04-22 17:13:00,570.0
2011-04-22 17:14:00,557.0
2011-04-22 17:15:00,499.0
2011-04-22 17:16:00,92.0
2011-04-22 17:17:00,107.0
2011-04-22 17:18:00,95.0
2011-04-22 17:19:00,101.0
2011-04-22 17:20:00,96.0
2011-04-22 17:21:00,114.0
2011-04-22 17:22:00,98.0
2011-04-22 17:23:00,100.0
2011-04-22 17:24:00,106.0
2011-04-22 17:25:00,97.0
2011-04-22 17:26:00,104.0
2011-04-22 17:27:00,94.0
2011-04-22 17:28:00,295.0
2011-04-22 17:29:00,640.0
2011-04-22 17:30:00,845.0
2011-04-22 17:31:00,573.0
2011-04-22 17:32:00,576.0
2011-04-22 17:33:00,593.0
2011-04-22 17:34:00,556.0
2011-04-22 17:35:00,513.0
2011-04-22 17:36:00,117.0
2011-04-22 17:37:00,93.0
2011-04-22 17:38:00,103.0
2011-04-22 17:39:00,95.0
2011-04-22 17:40:00,97.0
2011-04-22 17:41:00,95.0
2011-04-22 17:42:00,105.0
2011-04-22 17:43:00,96.0
2011-04-22 17:44:00,100.0
2011-04-22 17:45:00,285.0
2011-04-22 17:46:00,807.0
2011-04-22 17:47:00,1010.0
2011-04-22 17:48:00,713.0
2011-04-22 17:49:00,716.0
2011-04-22 17:50:00,708.0
2011-04-22 17:51:00,688.0
2011-04-22 17:52:00,631.0
2011-04-22 17:53:00,231.0
2011-04-22 17:54:00,243.0
2011-04-22 17:55:00,231.0
2011-04-22 17:56:00,239.0
2011-04-22 17:57:00,241.0
2011-04-22 17:58:00,230.0
2011-04-22 17:59:00,230.0
2011-04-22 18:00:00,224.0
2011-04-22 18:01:00,224.0
2011-04-22 18:02:00,242.0
2011-04-22 18:03:00,229.0
2011-04-22 18:04:00,249.0
2011-04-22 18:05:00,240.0
2011-04-22 18:06:00,102.0
2011-04-22 18:07:00,96.0
2011-04-22 18:08:00,284.0
2011-04-22 18:09:00,647.0
2011-04-22 18:10:00,683.0
2011-04-22 18:11:00,580.0
2011-04-22 18:12:00,588.0
2011-04-22 18:13:00,578.0
2011-04-22 18:14:00,561.0
2011-04-22 18:15:00,496.0
2011-04-22 18:16:00,104.0
2011-04-22 18:17:00,108.0
2011-04-22 18:18:00,94.0
2011-04-22 18:19:00,98.0
2011-04-22 18:20:00,105.0
2011-04-22 18:21:00,95.0
2011-04-22 18:22:00,101.0
2011-04-22 18:23:00,97.0
2011-04-22 18:24:00,112.0
2011-04-22 18:25:00,101.0
2011-04-22 18:26:00,98.0
2011-04-22 18:27:00,94.0
2011-04-22 18:28:00,292.0
2011-04-22 18:29:00,632.0
2011-04-22 18:30:00,786.0
2011-04-22 18:31:00,597.0
2011-04-22 18:32:00,583.0
2011-04-22 18:33:00,568.0
2011-04-22 18:34:00,556.0
2011-04-22 18:35:00,495.0
2011-04-22 18:36:00,109.0
2011-04-22 18:37:00,93.0
2011-04-22 18:38:00,95.0
2011-04-22 18:39:00,110.0
2011-04-22 18:40:00,93.0
2011-04-22 18:41:00,97.0
2011-04-22 18:42:00,99.0
2011-04-22 18:43:00,115.0
2011-04-22 18:44:00,107.0
2011-04-22 18:45:00,94.0
2011-04-22 18:46:00,95.0
2011-04-22 18:47:00,106.0
2011-04-22 18:48:00,280.0
2011-04-22 18:49:00,264.0
2011-04-22 18:50:00,237.0
2011-04-22 18:51:00,235.0
2011-04-22 18:52:00,234.0
2011-04-22 18:53:00,235.0
2011-04-22 18:54:00,436.0
2011-04-22 18:55:00,768.0
2011-04-22 18:56:00,1009.0
2011-04-22 18:57:00,705.0
2011-04-22 18:58:00,709.0
2011-04-22 18:59:00,707.0
2011-04-22 19:00:00,697.0
2011-04-22 19:01:00,630.0
2011-04-22 19:02:00,224.0
2011-04-22 19:03:00,237.0
2011-04-22 19:04:00,224.0
2011-04-22 19:05:00,241.0
2011-04-22 19:06:00,245.0
2011-04-22 19:07:00,228.0
2011-04-22 19:08:00,104.0
2011-04-22 19:09:00,106.0
2011-04-22 19:10:00,99.0
2011-04-22 19:11:00,93.0
2011-04-22 19:12:00,100.0
2011-04-22 19:13:00,98.0
2011-04-22 19:14:00,94.0
2011-04-22 19:15:00,97.0
2011-04-22 19:16:00,119.0
2011-04-22 19:17:00,103.0
2011-04-22 19:18:00,122.0
2011-04-22 19:19:00,116.0
2011-04-22 19:20:00,99.0
2011-04-22 19:21:00,291.0
2011-04-22 19:22:00,650.0
2011-04-22 19:23:00,840.0
2011-04-22 19:24:00,588.0
2011-04-22 19:25:00,574.0
2011-04-22 19:26:00,583.0
2011-04-22 19:27:00,571.0
2011-04-22 19:28:00,502.0
2011-04-22 19:29:00,122.0
2011-04-22 19:30:00,101.0
2011-04-22 19:31:00,96.0
2011-04-22 19:32:00,100.0
2011-04-22 19:33:00,112.0
2011-04-22 19:34:00,118.0
2011-04-22 19:35:00,113.0
2011-04-22 19:36:00,118.0
2011-04-22 19:37:00,114.0
2011-04-22 19:38:00,120.0
2011-04-22 19:39:00,142.0
2011-04-22 19:40:00,124.0
2011-04-22 19:41:00,119.0
2011-04-22 19:42:00,119.0
2011-04-22 19:43:00,143.0
2011-04-22 19:44:00,131.0
2011-04-22 19:45:00,129.0
2011-04-22 19:46:00,120.0
2011-04-22 19:47:00,123.0
2011-04-22 19:48:00,130.0
2011-04-22 19:49:00,130.0
2011-04-22 19:50:00,284.0
2011-04-22 19:51:00,299.0
2011-04-22 19:52:00,460.0
2011-04-22 19:53:00,795.0
2011-04-22 19:54:00,1012.0
2011-04-22 19:55:00,743.0
2011-04-22 19:56:00,742.0
2011-04-22 19:57:00,732.0
2011-04-22 19:58:00,720.0
2011-04-22 19:59:00,659.0
2011-04-22 20:00:00,258.0
2011-04-22 20:01:00,259.0
2011-04-22 20:02:00,269.0
2011-04-22 20:03:00,259.0
2011-04-22 20:04:00,268.0
2011-04-22 20:05:00,252.0
2011-04-22 20:06:00,251.0
2011-04-22 20:07:00,265.0
2011-04-22 20:08:00,244.0
2011-04-22 20:09:00,247.0
2011-04-22 20:10:00,116.0
2011-04-22 20:11:00,151.0
2011-04-22 20:12:00,123.0
2011-04-22 20:13:00,127.0
2011-04-22 20:14:00,125.0
2011-04-22 20:15:00,123.0
2011-04-22 20:16:00,118.0
2011-04-22 20:17:00,129.0
2011-04-22 20:18:00,134.0
2011-04-22 20:19:00,130.0
2011-04-22 20:20:00,120.0
2011-04-22 20:21:00,124.0
2011-04-22 20:22:00,131.0
2011-04-22 20:23:00,128.0
2011-04-22 20:24:00,132.0
2011-04-22 20:25:00,119.0
2011-04-22 20:26:00,135.0
2011-04-22 20:27:00,141.0
2011-04-22 20:28:00,132.0
2011-04-22 20:29:00,339.0
2011-04-22 20:30:00,676.0
2011-04-22 20:31:00,889.0
2011-04-22 20:32:00,618.0
2011-04-22 20:33:00,602.0
2011-04-22 20:34:00,599.0
2011-04-22 20:35:00,605.0
2011-04-22 20:36:00,530.0
2011-04-22 20:37:00,138.0
2011-04-22 20:38:00,138.0
2011-04-22 20:39:00,125.0
2011-04-22 20:40:00,137.0
2011-04-22 20:41:00,138.0
2011-04-22 20:42:00,117.0
2011-04-22 20:43:00,135.0
2011-04-22 20:44:00,131.0
2011-04-22 20:45:00,111.0
2011-04-22 20:46:00,128.0
2011-04-22 20:47:00,120.0
2011-04-22 20:48:00,128.0
2011-04-22 20:49:00,126.0
2011-04-22 20:50:00,122.0
2011-04-22 20:51:00,131.0
2011-04-22 20:52:00,282.0
2011-04-22 20:53:00,284.0
2011-04-22 20:54:00,269.0
2011-04-22 20:55:00,260.0
2011-04-22 20:56:00,252.0
2011-04-22 20:57:00,249.0
2011-04-22 20:58:00,256.0
2011-04-22 20:59:00,270.0
2011-04-22 21:00:00,269.0
2011-04-22 21:01:00,259.0
2011-04-22 21:02:00,275.0
2011-04-22 21:03:00,256.0
2011-04-22 21:04:00,252.0
2011-04-22 21:05:00,261.0
2011-04-22 21:06:00,277.0
2011-04-22 21:07:00,244.0
2011-04-22 21:08:00,246.0
2011-04-22 21:09:00,254.0
2011-04-22 21:10:00,258.0
2011-04-22 21:11:00,258.0
2011-04-22 21:12:00,128.0
2011-04-22 21:13:00,121.0
2011-04-22 21:14:00,122.0
2011-04-22 21:15:00,127.0
2011-04-22 21:16:00,123.0
2011-04-22 21:17:00,129.0
2011-04-22 21:18:00,130.0
2011-04-22 21:19:00,132.0
2011-04-22 21:20:00,130.0
2011-04-22 21:21:00,129.0
2011-04-22 21:22:00,123.0
2011-04-22 21:23:00,121.0
2011-04-22 21:24:00,127.0
2011-04-22 21:25:00,132.0
2011-04-22 21:26:00,120.0
2011-04-22 21:27:00,124.0
2011-04-22 21:28:00,126.0
2011-04-22 21:29:00,126.0
2011-04-22 21:30:00,123.0
2011-04-22 21:31:00,132.0
2011-04-22 21:32:00,130.0
2011-04-22 21:33:00,146.0
2011-04-22 21:34:00,121.0
2011-04-22 21:35:00,126.0
2011-04-22 21:36:00,126.0
2011-04-22 21:37:00,121.0
2011-04-22 21:38:00,122.0
2011-04-22 21:39:00,124.0
2011-04-22 21:40:00,126.0
2011-04-22 21:41:00,119.0
2011-04-22 21:42:00,123.0
2011-04-22 21:43:00,124.0
2011-04-22 21:44:00,115.0
2011-04-22 21:45:00,116.0
2011-04-22 21:46:00,115.0
2011-04-22 21:47:00,135.0
2011-04-22 21:48:00,129.0
2011-04-22 21:49:00,124.0
2011-04-22 21:50:00,127.0
2011-04-22 21:51:00,110.0
2011-04-22 21:52:00,121.0
2011-04-22 21:53:00,118.0
2011-04-22 21:54:00,1932.0
2011-04-22 21:55:00,262.0
2011-04-22 21:56:00,244.0
2011-04-22 21:57:00,240.0
2011-04-22 21:58:00,425.0
2011-04-22 21:59:00,319.0
2011-04-22 22:00:00,262.0
2011-04-22 22:01:00,262.0
2011-04-22 22:02:00,275.0
2011-04-22 22:03:00,263.0
2011-04-22 22:04:00,276.0
2011-04-22 22:05:00,265.0
2011-04-22 22:06:00,259.0
2011-04-22 22:07:00,254.0
2011-04-22 22:08:00,258.0
2011-04-22 22:09:00,256.0
2011-04-22 22:10:00,253.0
2011-04-22 22:11:00,252.0
2011-04-22 22:12:00,253.0
2011-04-22 22:13:00,253.0
2011-04-22 22:14:00,130.0
2011-04-22 22:15:00,131.0
2011-04-22 22:16:00,129.0
2011-04-22 22:17:00,116.0
2011-04-22 22:18:00,122.0
2011-04-22 22:19:00,126.0
2011-04-22 22:20:00,126.0
2011-04-22 22:21:00,118.0
2011-04-22 22:22:00,122.0
2011-04-22 22:23:00,127.0
2011-04-22 22:24:00,136.0
2011-04-22 22:25:00,123.0
2011-04-22 22:26:00,119.0
2011-04-22 22:27:00,133.0
2011-04-22 22:28:00,120.0
2011-04-22 22:29:00,127.0
2011-04-22 22:30:00,119.0
2011-04-22 22:31:00,134.0
2011-04-22 22:32:00,139.0
2011-04-22 22:33:00,134.0
2011-04-22 22:34:00,142.0
2011-04-22 22:35:00,126.0
2011-04-22 22:36:00,130.0
2011-04-22 22:37:00,117.0
2011-04-22 22:38:00,120.0
2011-04-22 22:39:00,122.0
2011-04-22 22:40:00,123.0
2011-04-22 22:41:00,128.0
2011-04-22 22:42:00,126.0
2011-04-22 22:43:00,128.0
2011-04-22 22:44:00,132.0
2011-04-22 22:45:00,129.0
2011-04-22 22:46:00,121.0
2011-04-22 22:47:00,130.0
2011-04-22 22:48:00,127.0
2011-04-22 22:49:00,117.0
2011-04-22 22:50:00,131.0
2011-04-22 22:51:00,128.0
2011-04-22 22:52:00,116.0
2011-04-22 22:53:00,121.0
2011-04-22 22:54:00,131.0
2011-04-22 22:55:00,125.0
2011-04-22 22:56:00,295.0
2011-04-22 22:57:00,286.0
2011-04-22 22:58:00,273.0
2011-04-22 22:59:00,259.0
2011-04-22 23:00:00,458.0
2011-04-22 23:01:00,813.0
2011-04-22 23:02:00,1026.0
2011-04-22 23:03:00,733.0
2011-04-22 23:04:00,812.0
2011-04-22 23:05:00,718.0
