Time,lighting,furance,kitchen_outlets,outlets_unknown,washer_dryer,stove,air_conditioning,air_conditioning2,miscellaeneous,smoke_alarms,lighting2,kitchen_outlets2,dishwaser,bathroom_gfi,bathroom_gfi2,lighting3,lighting4,air_conditioning3
2011-04-23 21:49:00,0.0,29.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,44.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 21:50:00,0.0,30.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,46.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 21:51:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 21:52:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,36.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 21:53:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,33.0,1900.0,73.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 21:54:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,160.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 21:55:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,38.0,148.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 21:56:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,36.0,146.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 21:57:00,0.0,30.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,39.0,144.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 21:58:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,36.0,143.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 21:59:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,36.0,143.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 22:00:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,38.0,142.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 22:01:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,41.0,141.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 22:02:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,138.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 22:03:00,0.0,34.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,33.0,141.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 22:04:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,36.0,139.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 22:05:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,33.0,137.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 22:06:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,137.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 22:07:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,61.0,137.0,2.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 22:08:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,134.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 22:09:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,33.0,134.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 22:10:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,33.0,133.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 22:11:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,43.0,134.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:12:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,41.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:13:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:14:00,0.0,30.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,37.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:15:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:16:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,46.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:17:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,47.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:18:00,0.0,30.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,43.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:19:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,38.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:20:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:21:00,0.0,30.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,38.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:22:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,52.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:23:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,45.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:24:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,44.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:25:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,38.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:26:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,35.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:27:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,46.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:28:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:29:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:30:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,42.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:31:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:32:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:33:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,42.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:34:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:35:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:36:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,35.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:37:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:38:00,0.0,30.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,41.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:39:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:40:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,43.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:41:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,40.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:42:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,37.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:43:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,36.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:44:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,36.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:45:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,42.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:46:00,0.0,30.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,39.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:47:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,34.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:48:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,44.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:49:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:50:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,38.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:51:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,45.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:52:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,40.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:53:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,35.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:54:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:55:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,35.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:56:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,41.0,170.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 22:57:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,168.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 22:58:00,0.0,30.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,152.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 22:59:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,38.0,147.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:00:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,147.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:01:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,148.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:02:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,33.0,145.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:03:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,35.0,142.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:04:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,41.0,142.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:05:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,41.0,143.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:06:00,0.0,30.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,35.0,141.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:07:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,35.0,140.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:08:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,39.0,137.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:09:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,41.0,136.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:10:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,35.0,138.0,2.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:11:00,0.0,34.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,36.0,136.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:12:00,0.0,34.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,135.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:13:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,44.0,135.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:14:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,34.0,135.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:15:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:16:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:17:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,44.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:18:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,31.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:19:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,39.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:20:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:21:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:22:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,41.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:23:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-04-23 23:24:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:25:00,0.0,30.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,40.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:26:00,0.0,30.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,32.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:27:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,35.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:28:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:29:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:30:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,45.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:31:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,42.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:32:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,45.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:33:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:34:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:35:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:36:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:37:00,0.0,30.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:38:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:39:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,44.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:40:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,40.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:41:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,36.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:42:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,63.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:43:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:44:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,44.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:45:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,42.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:46:00,0.0,30.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:47:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:48:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,38.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:49:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:50:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:51:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:52:00,0.0,34.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,35.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:53:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:54:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,38.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:55:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,39.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:56:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:57:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,40.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:58:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,36.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-23 23:59:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,35.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-24 00:00:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,168.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-24 00:01:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,35.0,161.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:02:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,36.0,148.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:03:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,43.0,146.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:04:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,144.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:05:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,44.0,143.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:06:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,35.0,145.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:07:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,34.0,143.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:08:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,37.0,140.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:09:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,140.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:10:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,36.0,139.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:11:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,139.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:12:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,43.0,138.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:13:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,137.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:14:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,37.0,136.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:15:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,46.0,136.0,2.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:16:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,37.0,136.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:17:00,0.0,30.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,46.0,134.0,2.0,1.0,0.0,0.0,0.0,0.0
2011-04-24 00:18:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,134.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-24 00:19:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-24 00:20:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-24 00:21:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-24 00:22:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,42.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-24 00:23:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,35.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-24 00:24:00,0.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,35.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-24 00:25:00,0.0,30.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,35.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-24 00:26:00,0.0,30.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-24 00:27:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,37.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-24 00:28:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,39.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-24 00:29:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,41.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-24 00:30:00,0.0,31.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,32.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-24 00:31:00,0.0,33.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,34.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
